date,latitude,longitude,temperature,precipitation,co,year,month,day_of_year,season,temp_anomaly
2020-04-10,40.99040045498575,-90.3330646767686,19.420000000000016,1.7039800882339478,0.0381217257913237,2020,4,101,Spring,0.0
2020-04-10,-23.616085829102857,139.01368574334614,38.50000000000006,0.0761622264981269,0.0226335402924285,2020,4,101,Spring,0.0
2020-04-10,6.326630584245503,33.25740697122442,43.400000000000034,2.3444957733154297,0.0429124804044453,2020,4,101,Spring,0.0
2020-04-10,0.9244981981303606,112.05456551357496,27.58000000000004,10.607773780822754,0.0323809182484956,2020,4,101,Spring,0.0
2020-04-10,38.88234442535614,65.37037079726453,29.32000000000005,2.22387170791626,0.0346206650460111,2020,4,101,Spring,0.0
2020-04-10,35.448548407248694,116.81686719442432,21.74000000000001,0.2804147005081177,0.0526787989460405,2020,4,101,Spring,0.0
2020-04-10,32.247884802307524,53.37366205222996,40.03000000000003,0.8816536664962769,0.0296195820378508,2020,4,101,Spring,0.0
2020-04-10,31.74414087591685,21.82286214639149,35.01000000000005,0.285478264093399,0.0373847402003566,2020,4,101,Spring,0.0
2020-04-10,43.59733915758748,67.5497469920588,35.420000000000016,0.5900061726570129,0.035886126595832,2020,4,101,Spring,0.0
2020-04-10,26.4795206351009,-3.1822604169542683,45.200000000000045,0.4902651906013489,0.0343216444116962,2020,4,101,Spring,0.0
2020-04-10,27.01388856725424,47.05995625487366,37.24000000000001,0.9837406277656556,0.0351086138423034,2020,4,101,Spring,0.0
2020-04-10,-19.750103541228057,16.69683302039177,28.94000000000005,0.6061564683914185,0.0241188661713196,2020,4,101,Spring,0.0
2020-04-10,24.566779448545866,87.72049359423774,35.39000000000004,4.652078628540039,0.0470678386001362,2020,4,101,Spring,0.0
2020-04-10,-27.5671335334096,115.1427861823369,32.13000000000005,0.6084549427032471,0.0221342669695492,2020,4,101,Spring,0.0
2020-04-10,7.54493273433156,9.7492296764616,33.410000000000025,1.310776948928833,0.0498153065033033,2020,4,101,Spring,0.0
2020-04-10,43.028479762065245,113.00504029925033,27.840000000000032,0.402639091014862,0.0349720975658579,2020,4,101,Spring,0.0
2020-04-10,12.014126438277042,-13.794733201231816,40.49000000000001,0.0846931636333465,0.0439103562198565,2020,4,101,Spring,0.0
2020-04-10,44.84141915622966,-90.49522833786912,12.560000000000002,1.584770679473877,0.0354457967843474,2020,4,101,Spring,0.0
2020-04-10,-13.161930450204729,-51.67191912621014,28.160000000000025,15.77881908416748,0.0308953012408519,2020,4,101,Spring,0.0
2020-04-10,-20.613948791130262,-57.201160614824616,29.33000000000004,1.0812819004058838,0.0242792992337872,2020,4,101,Spring,0.0
2020-04-10,-33.74014251449216,116.94196114648275,22.230000000000015,1.1188944578170776,0.0212916561662579,2020,4,101,Spring,0.0
2020-04-10,-7.717029300524223,33.32854882995068,23.79000000000002,6.202121257781982,0.0241267350769283,2020,4,101,Spring,0.0
2020-04-10,-26.06656996306349,30.82374315850397,25.82000000000005,3.11968207359314,0.0216309946945196,2020,4,101,Spring,0.0
2020-04-10,-19.00811550443416,46.029685363404056,28.83000000000004,0.0,0.0238104648338297,2020,4,101,Spring,0.0
2020-04-10,-5.768504095789414,24.955392235300643,31.370000000000005,4.221203327178955,0.0313925453726925,2020,4,101,Spring,0.0
2020-04-10,46.99546901204539,66.008867856014,26.110000000000014,0.6443830132484436,0.0365284233342338,2020,4,101,Spring,0.0
2020-04-10,16.669209825441506,-96.58538323302945,33.31,0.0,0.0337748094518913,2020,4,101,Spring,0.0
2020-04-10,-11.96129849096952,-45.638963280857126,28.390000000000043,10.446616172790527,0.0276715810656219,2020,4,101,Spring,0.0
2020-04-10,-22.358252610365685,-57.127705251800485,28.56,1.8358523845672607,0.0257618194624678,2020,4,101,Spring,0.0
2020-04-10,25.53584237426347,108.6688779890408,21.000000000000057,6.93138599395752,0.0472113043069839,2020,4,101,Spring,0.0
2020-04-10,17.49551767510736,-10.847907833189565,45.170000000000016,0.000389331835322,0.0358876020333148,2020,4,101,Spring,0.0
2020-04-10,11.38024541935772,-5.620876381859448,35.700000000000045,1.5520415306091309,0.0469476154872156,2020,4,101,Spring,0.0
2020-04-10,-28.289513309464475,16.60537364134738,32.32000000000005,0.5799146294593811,0.0227923037213757,2020,4,101,Spring,0.0
2020-04-10,36.22077860802333,38.83851781263576,30.71000000000004,1.711040496826172,0.036467388636269,2020,4,101,Spring,0.0
2020-04-10,-14.217022265357796,-70.23934894523971,17.99000000000001,0.0,0.0190912476741118,2020,4,101,Spring,0.0
2020-04-10,-3.614800141841682,-44.5334413283389,29.07000000000005,18.291889190673828,0.0296909746620817,2020,4,101,Spring,0.0
2020-04-10,-3.1709630687189017,-58.66077250714504,27.450000000000045,7.1173272132873535,0.0363655246639966,2020,4,101,Spring,0.0
2020-04-10,32.52171039596275,53.31867116007518,40.57000000000005,0.7140581607818604,0.0308496757187278,2020,4,101,Spring,0.0
2020-04-10,43.19290084152262,-94.31518382187777,27.870000000000005,1.0862534046173096,0.0363591334173012,2020,4,101,Spring,0.0
2020-04-25,31.309310939275548,84.29465400943663,28.720000000000027,0.6941567063331604,0.01969764843054,2020,4,116,Spring,0.0
2020-04-25,-27.88683076011453,-70.7007084737576,29.870000000000005,0.0,0.0229187493330332,2020,4,116,Spring,0.0
2020-04-25,-17.654602086720978,14.591571079258973,35.10000000000002,0.1761783957481384,0.0250714731302331,2020,4,116,Spring,0.0
2020-04-25,20.9087938926095,-156.8969634265066,33.07000000000005,0.0,0.0366829314898124,2020,4,116,Spring,0.0
2020-04-25,-29.98159551884423,137.12317333740157,21.260000000000048,0.1990283131599426,0.0210177858493563,2020,4,116,Spring,0.0
2020-04-25,21.993956366433387,102.04589652310486,28.79000000000002,4.908231258392334,0.0353013048064696,2020,4,116,Spring,0.0
2020-04-25,-8.472170535121577,-42.43058216745863,27.200000000000045,0.7040875554084778,0.0263180128147685,2020,4,116,Spring,0.0
2020-04-25,27.520170222431094,21.2413997550717,44.10000000000002,0.0,0.034703022014153,2020,4,116,Spring,0.0
2020-04-25,-23.985566812824867,17.459147469315447,31.620000000000005,0.3003408312797546,0.0224142436184596,2020,4,116,Spring,0.0
2020-04-25,-18.27174906286323,-61.9743496691484,24.750000000000057,5.176014423370361,0.02548802098275,2020,4,116,Spring,0.0
2020-04-25,48.1466103774665,-117.75187038825024,20.230000000000015,1.636376142501831,0.0347080907354138,2020,4,116,Spring,0.0
2020-04-25,-18.75782669930416,-40.78155008322029,26.610000000000014,0.0,0.0222259138799419,2020,4,116,Spring,0.0
2020-04-25,-6.989370587371256,28.925267532196536,25.120000000000005,2.0839650630950928,0.0258271579291714,2020,4,116,Spring,0.0
2020-04-25,1.844652046219449,29.938230336417192,25.140000000000043,7.137182235717773,0.0298314060419348,2020,4,116,Spring,0.0
2020-04-25,22.64586776082423,35.54972458792786,49.79000000000002,0.0,0.0357506226383919,2020,4,116,Spring,0.0
2020-04-25,-41.02824788520414,175.87903968352404,14.110000000000014,2.2692055702209477,0.0190997404179163,2020,4,116,Spring,0.0
2020-04-25,-29.86355808490713,136.31219648985714,22.46000000000004,0.0,0.0213709444560589,2020,4,116,Spring,0.0
2020-04-25,31.070914879812797,22.453771113045317,39.22000000000003,0.0,0.0364794028055099,2020,4,116,Spring,0.0
2020-04-25,-32.64804261033783,-56.3768306172873,19.08000000000004,5.612119197845459,0.0224173872402734,2020,4,116,Spring,0.0
2020-04-25,-32.37578473764136,-60.90902670976044,21.420000000000016,5.58945894241333,0.0223336141986614,2020,4,116,Spring,0.0
2020-04-25,-23.12622521169915,31.86246507220113,27.010000000000048,0.3841609954833984,0.024206049585914,2020,4,116,Spring,0.0
2020-04-25,17.849761448824296,-89.14551969119569,34.23000000000002,2.740576267242432,0.0465669257180497,2020,4,116,Spring,0.0
2020-04-25,-41.71729241141459,-66.6964919140851,9.250000000000057,1.780682921409607,0.0174617915181563,2020,4,116,Spring,0.0
2020-04-25,48.12358957421182,131.79470592226426,21.07000000000005,2.137811183929444,0.043059782870491,2020,4,116,Spring,0.0
2020-04-25,-23.203000159227237,-56.4622847422607,29.30000000000001,2.628610134124756,0.0251616258590147,2020,4,116,Spring,0.0
2020-04-25,40.42571908193654,107.06137351199295,34.29000000000002,0.5448523759841919,0.0351900754448363,2020,4,116,Spring,0.0
2020-04-25,-3.2867953699269634,-66.86932194269055,26.94000000000005,10.794748306274414,0.0343552289410375,2020,4,116,Spring,0.0
2020-04-25,45.08920056125896,23.578594548328294,25.400000000000038,2.7903122901916504,0.0351072687966131,2020,4,116,Spring,0.0
2020-04-25,19.608974623566134,51.727347060303536,51.60000000000002,0.6036028861999512,0.0336012407829894,2020,4,116,Spring,0.0
2020-04-25,38.79942323573788,-0.8469915807802888,27.79000000000002,0.9778165221214294,0.0336151520244895,2020,4,116,Spring,0.0
2020-04-25,12.544569313556256,-85.132247728518,31.910000000000025,3.032689094543457,0.0394073124288005,2020,4,116,Spring,0.0
2020-04-25,-22.975880337398927,-46.33464305069644,21.58000000000004,0.4816301167011261,0.0238264694160075,2020,4,116,Spring,0.0
2020-04-25,15.696204768647998,103.49353853703718,35.35000000000002,1.2990868091583252,0.0516139029142351,2020,4,116,Spring,0.0
2020-04-25,26.240471062216184,96.19279929475478,29.510000000000048,0.0,0.0420204730181364,2020,4,116,Spring,0.0
2020-04-25,39.55500646389255,-77.76521114967005,24.250000000000057,5.587542533874512,0.0376538718980729,2020,4,116,Spring,0.0
2020-04-25,29.48658416110728,11.860231963062636,44.93000000000001,0.0,0.033362124943281,2020,4,116,Spring,0.0
2020-04-25,49.15499191237394,46.14547946514247,30.400000000000038,0.723541796207428,0.0363161369054973,2020,4,116,Spring,0.0
2020-04-25,-25.61144236431666,32.000077437162055,24.53000000000003,0.0,0.0250462110307829,2020,4,116,Spring,0.0
2020-04-25,20.73931524880352,96.53041315989432,31.650000000000038,2.311591863632202,0.0387120709996887,2020,4,116,Spring,0.0
2020-04-25,-0.6769822000030092,-64.1977395625489,27.250000000000057,17.3707275390625,0.0362171729572147,2020,4,116,Spring,0.0
2020-04-25,25.34982592602444,42.11815879926029,45.83000000000004,0.0,0.0340881651115133,2020,4,116,Spring,0.0
2020-04-25,-31.954186087731376,147.6664417852802,17.510000000000048,2.9320878982543945,0.0206124580574902,2020,4,116,Spring,0.0
2020-04-25,27.283021549447938,-105.9537939585842,48.10000000000002,0.5326569676399231,0.0329986451345288,2020,4,116,Spring,0.0
2020-04-25,-23.48627706905069,126.26881965183512,31.05000000000001,0.0,0.0229968071830465,2020,4,116,Spring,0.0
2020-04-25,-14.719971620552716,142.7283746170283,28.650000000000038,0.644052267074585,0.0221900573384877,2020,4,116,Spring,0.0
2020-04-25,44.67189382359097,84.18112706758306,38.85000000000002,0.1619476974010467,0.0367304019979287,2020,4,116,Spring,0.0
2020-04-25,44.74759320598128,79.63808759257849,10.53000000000003,3.4020144939422607,0.0222622042145385,2020,4,116,Spring,0.0
2020-05-10,37.2465492893308,94.55208107345317,37.110000000000014,0.0315792523324489,0.0238110915751987,2020,5,131,Spring,0.0
2020-05-10,-35.61228776889583,-59.55158515169256,18.02000000000004,0.9231568574905396,0.0219314728182359,2020,5,131,Spring,0.0
2020-05-10,-9.90610439998792,-44.18238874183442,27.83000000000004,0.1661879867315292,0.0279477056508036,2020,5,131,Spring,0.0
2020-05-10,-25.60004407967453,-52.365637356975455,20.74000000000001,4.052948474884033,0.0224143863150139,2020,5,131,Spring,0.0
2020-05-10,26.44358883018126,-108.94713145694875,45.25000000000006,0.0566343590617179,0.0345631130171945,2020,5,131,Spring,0.0
2020-05-10,45.2315932605725,29.31057643866738,18.160000000000025,1.5036669969558716,0.0340713452547765,2020,5,131,Spring,0.0
2020-05-10,-38.05334518753202,-70.4562134193809,13.670000000000016,5.328170299530029,0.0178676582477487,2020,5,131,Spring,0.0
2020-05-10,22.47722915535008,33.30474195584435,50.01000000000005,0.0353770367801189,0.0322955278843048,2020,5,131,Spring,0.0
2020-05-10,-26.417642794730437,-57.42976153612694,25.54000000000002,2.228541374206543,0.0236514088493222,2020,5,131,Spring,0.0
2020-05-10,-10.164311437645614,-55.48613627544573,27.970000000000027,0.5379347205162048,0.0292319019672232,2020,5,131,Spring,0.0
2020-05-10,2.327441898160857,18.62475083988036,28.78000000000003,3.9061315059661865,0.0407096119222475,2020,5,131,Spring,0.0
2020-05-10,42.52796371077143,-84.44939327700291,22.900000000000038,7.253586292266846,0.0361022286775604,2020,5,131,Spring,0.0
2020-05-10,14.870192954369085,-1.2421946400407975,44.18000000000001,0.3451859354972839,0.0373191775398425,2020,5,131,Spring,0.0
2020-05-10,1.0345182211531276,-67.19182190355627,27.510000000000048,10.886468887329102,0.0323930975377295,2020,5,131,Spring,0.0
2020-05-10,13.41685776022688,1.492478858147393,41.360000000000014,0.0313415229320526,0.0394504936759706,2020,5,131,Spring,0.0
2020-05-10,25.687467739101624,50.95954010441961,46.68000000000001,0.1743941754102707,0.0370394605461127,2020,5,131,Spring,0.0
2020-05-10,39.99524878816589,96.07233944508266,36.71000000000004,0.1327200382947921,0.027203831125888,2020,5,131,Spring,0.0
2020-05-10,49.793669937691824,101.53458193045272,19.250000000000057,0.1894428879022598,0.0273352438853873,2020,5,131,Spring,0.0
2020-05-10,26.594438601005944,5.712540068895385,41.79000000000002,0.0219504050910472,0.0300246867766491,2020,5,131,Spring,0.0
2020-05-10,0.4156409097756384,-53.19206302341708,25.660000000000025,9.04783535003662,0.0307711691981327,2020,5,131,Spring,0.0
2020-05-10,33.10235334243499,-82.2172500326182,28.680000000000007,2.7168996334075928,0.0365793652074765,2020,5,131,Spring,0.0
2020-05-10,25.02128176870032,-10.307757717647029,45.940000000000055,0.0,0.0334574523619216,2020,5,131,Spring,0.0
2020-05-10,34.77230842540828,70.8327367925222,27.930000000000007,1.5854088068008425,0.027087491786416,2020,5,131,Spring,0.0
2020-05-10,48.52383293406929,138.9826080236129,22.69000000000005,0.8559909462928772,0.0373716309598414,2020,5,131,Spring,0.0
2020-05-10,42.761908857352296,-116.66158822200144,27.78000000000003,3.1352226734161377,0.027128476420635,2020,5,131,Spring,0.0
2020-05-10,45.33807455468945,108.0868992924814,35.31,0.1396644860506057,0.0310237413390592,2020,5,131,Spring,0.0
2020-05-10,-43.80332322292843,-72.91252654415327,7.010000000000048,15.671786308288574,0.0179574941385333,2020,5,131,Spring,0.0
2020-05-10,48.45617980287735,30.08659413221545,22.05000000000001,0.7381697297096252,0.0343041659897409,2020,5,131,Spring,0.0
2020-05-10,48.35523441297342,-106.02870499494163,30.970000000000027,1.4992377758026123,0.0312297596156887,2020,5,131,Spring,0.0
2020-05-10,10.880564507553252,105.88256955918428,34.97000000000003,3.828465700149536,0.0380283906817502,2020,5,131,Spring,0.0
2020-05-10,15.81925079360975,-12.30031440828934,48.43000000000001,0.033159352838993,0.0373136785946072,2020,5,131,Spring,0.0
2020-05-10,-4.383401706787299,35.234812114307104,26.19000000000005,0.9432023763656616,0.0219811390807391,2020,5,131,Spring,0.0
2020-05-10,26.21752943852349,19.014845820803984,42.82000000000005,0.0073989778757095,0.0325850930532607,2020,5,131,Spring,0.0
2020-05-10,37.83607441022367,-91.88361817024752,25.69000000000005,5.398223400115967,0.036862181083672,2020,5,131,Spring,0.0
2020-05-10,-14.22245267546312,-71.69681435611177,23.250000000000057,0.4319569170475006,0.018365151330501,2020,5,131,Spring,0.0
2020-05-10,33.98969908774401,-80.66245063113261,29.53000000000003,5.653570175170898,0.0371764548584138,2020,5,131,Spring,0.0
2020-05-10,31.414735346931582,-6.9319651620112985,28.450000000000045,2.604779958724976,0.0253557965419786,2020,5,131,Spring,0.0
2020-05-10,-25.99342915132488,31.14489572858578,20.850000000000023,0.2280395776033401,0.0234901554380501,2020,5,131,Spring,0.0
2020-05-10,40.77373704852207,-99.52049457276608,26.160000000000025,2.9264276027679443,0.0327194568717001,2020,5,131,Spring,0.0
2020-05-10,7.2469082510379375,80.66705242475557,26.250000000000057,13.212220191955566,0.0287370715353759,2020,5,131,Spring,0.0
2020-05-10,47.09071037858509,131.00479426796545,23.590000000000032,2.0005993843078613,0.0415046661473336,2020,5,131,Spring,0.0
2020-05-10,7.355513534019726,-60.454766781865246,27.52000000000004,2.7610464096069336,0.0338991466627453,2020,5,131,Spring,0.0
2020-05-10,18.910468209016816,4.309402164654816,46.01000000000005,0.2255129069089889,0.0344432615605305,2020,5,131,Spring,0.0
2020-05-10,31.39317217838389,36.97725184830533,45.26000000000005,0.1293026655912399,0.0322215747257508,2020,5,131,Spring,0.0
2020-05-10,-27.00836802598972,122.11067071441023,24.470000000000027,0.1961141526699066,0.021154829410074,2020,5,131,Spring,0.0
2020-05-10,8.080297448462655,44.49113792120005,34.920000000000016,1.182484745979309,0.0278085669932059,2020,5,131,Spring,0.0
2020-05-10,48.43587980027576,94.83056531362853,39.74000000000001,0.061323694884777,0.0283982785040439,2020,5,131,Spring,0.0
2020-05-10,24.60138395602283,10.935715125593626,48.650000000000034,0.0077689420431852,0.0306622250272447,2020,5,131,Spring,0.0
2020-05-10,27.26283947981785,0.9530483936570932,41.25000000000006,0.0,0.0318993331358444,2020,5,131,Spring,0.0
2020-05-10,45.6859236291916,-86.8194166021749,10.140000000000043,3.0197999477386475,0.0393280653129374,2020,5,131,Spring,0.0
2020-05-10,-28.00282343542513,122.01110680265656,22.220000000000027,0.3764140605926513,0.0204609383632385,2020,5,131,Spring,0.0
2020-05-10,23.468536355060337,-5.686498254321695,44.08000000000004,0.0,0.0329769056348516,2020,5,131,Spring,0.0
2020-05-10,-33.53434595775344,117.76039984688892,17.960000000000036,1.9334444999694824,0.0220638333404149,2020,5,131,Spring,0.0
2020-05-25,41.948953029362364,65.31697735216733,53.75000000000006,0.1127915531396865,0.0317310994782507,2020,5,146,Spring,0.0
2020-05-25,36.2537177704172,65.92490135976215,42.47000000000003,0.047051265835762,0.0308945166950648,2020,5,146,Spring,0.0
2020-05-25,47.39428242170022,138.7344736055907,17.910000000000025,3.700861692428589,0.0339973241249702,2020,5,146,Spring,0.0
2020-05-25,47.03873310078912,29.011819817548,29.55000000000001,2.639513731002808,0.0299448542297032,2020,5,146,Spring,0.0
2020-05-25,11.09588775416458,11.109062356138164,35.59000000000003,2.262782335281372,0.0402396597350271,2020,5,146,Spring,0.0
2020-05-25,44.28021200991291,-98.04153343528344,35.53000000000003,2.143218755722046,0.0324514040342718,2020,5,146,Spring,0.0
2020-05-25,-25.01924003673804,-67.4735431973988,15.550000000000011,0.3119817078113556,0.0142877314556107,2020,5,146,Spring,0.0
2020-05-25,-25.491349602553505,118.72420729014549,24.05000000000001,0.4136725068092346,0.0222058972549798,2020,5,146,Spring,0.0
2020-05-25,-30.973030833536978,122.5287649123215,19.670000000000016,0.764779806137085,0.0211955942122153,2020,5,146,Spring,0.0
2020-05-25,11.179690008186636,49.55019034482814,36.110000000000014,1.80849289894104,0.027433664753962,2020,5,146,Spring,0.0
2020-05-25,30.67739648462221,-109.62560613592694,48.35000000000002,0.4166696667671203,0.0281744330147398,2020,5,146,Spring,0.0
2020-05-25,36.72638530573986,117.87616433847396,36.81,1.0264613628387451,0.0576994315379741,2020,5,146,Spring,0.0
2020-05-25,49.25151409752959,87.79148942186121,16.370000000000005,0.7427089214324951,0.0213531629242568,2020,5,146,Spring,0.0
2020-05-25,42.49382583540176,12.80435973066352,27.610000000000014,2.0698580741882324,0.02935865883382,2020,5,146,Spring,0.0
2020-05-25,25.078329429123,88.93056255785343,29.410000000000025,11.740262031555176,0.0432031089613719,2020,5,146,Spring,0.0
2020-05-25,-36.66226018455636,146.07621377513811,10.230000000000018,4.102826118469238,0.0208021799576877,2020,5,146,Spring,0.0
2020-05-25,14.376677686172648,-87.97887695554641,35.81,16.575519561767578,0.0284619784503398,2020,5,146,Spring,0.0
2020-05-25,-17.327150857162785,28.729688163804585,28.55000000000001,0.0515381284058094,0.028868014407652,2020,5,146,Spring,0.0
2020-05-25,4.032876174570819,27.750237987068065,25.870000000000005,3.963564157485962,0.0335476019387041,2020,5,146,Spring,0.0
2020-05-25,-28.817786870471213,-71.32999687975177,16.630000000000052,0.1364348232746124,0.0194632462303599,2020,5,146,Spring,0.0
2020-05-25,45.01229043645715,113.06199876496608,35.870000000000005,0.3430218398571014,0.0288274703858643,2020,5,146,Spring,0.0
2020-05-25,9.384773729786144,38.14002113242636,27.010000000000048,4.1247100830078125,0.0281268746442396,2020,5,146,Spring,0.0
2020-05-25,37.60768031116876,82.49053981118873,39.13000000000005,0.1923468559980392,0.0271136131412179,2020,5,146,Spring,0.0
2020-05-25,-12.431157600841226,21.28770526778445,30.49000000000001,0.0258327405899763,0.0323800621619492,2020,5,146,Spring,0.0
2020-05-25,23.97714383398191,47.44525155182541,51.33000000000004,0.0193832907825708,0.0319521583082611,2020,5,146,Spring,0.0
2020-05-25,8.918237429771766,11.761433989858444,36.07000000000005,3.823455333709717,0.0394419040569561,2020,5,146,Spring,0.0
2020-05-25,20.834823447507222,-15.660429396431358,41.03000000000003,0.0078017255291342,0.0320588971493215,2020,5,146,Spring,0.0
2020-05-25,22.930591207722934,49.33341940181768,50.690000000000055,0.0343237780034542,0.0330500425058337,2020,5,146,Spring,0.0
2020-05-25,24.507679534399287,93.8338279636432,25.610000000000014,11.90716552734375,0.0370060272980326,2020,5,146,Spring,0.0
2020-05-25,33.52702888425888,93.29682949091776,12.930000000000009,1.235442876815796,0.0168427156335792,2020,5,146,Spring,0.0
2020-05-25,20.559280230020214,30.662703327867813,51.110000000000014,0.0024088222999125,0.0324361267371359,2020,5,146,Spring,0.0
2020-05-25,44.84908798335216,-99.60439166218764,30.950000000000045,2.17810583114624,0.0306614968374439,2020,5,146,Spring,0.0
2020-05-25,-30.76290587573423,-55.534334243929045,14.250000000000057,1.2128028869628906,0.0223604494955261,2020,5,146,Spring,0.0
2020-05-25,16.45287160646288,24.337265928617956,48.53000000000003,0.2667722404003143,0.0316885777134069,2020,5,146,Spring,0.0
2020-05-25,27.86147772960397,67.68262051715746,44.33000000000004,0.2069548219442367,0.0363731765526073,2020,5,146,Spring,0.0
2020-05-25,-1.726302102170831,-68.68267401612509,23.63000000000005,6.306235313415527,0.0327720500878054,2020,5,146,Spring,0.0
2020-05-25,0.9972044804262724,-66.35531488164038,25.090000000000032,14.172160148620604,0.0326846409553131,2020,5,146,Spring,0.0
2020-05-25,47.101584128641335,-65.79641560901423,20.55000000000001,1.53537917137146,0.0309338193670607,2020,5,146,Spring,0.0
2020-05-25,-34.614918283092265,146.46831168130328,12.730000000000018,1.3501756191253662,0.0208486085713045,2020,5,146,Spring,0.0
2020-05-25,30.615675819369308,-92.90601040523832,27.910000000000025,4.779532432556152,0.0333285292227173,2020,5,146,Spring,0.0
2020-05-25,31.321446648624203,115.83120468568823,25.99000000000001,4.127235889434815,0.0413793937381052,2020,5,146,Spring,0.0
2020-05-25,25.069505406865645,-6.5516110366896765,35.370000000000005,0.0113958390429615,0.0301883031088612,2020,5,146,Spring,0.0
2020-05-25,16.1945047258579,46.05012228768647,44.13000000000005,0.0837496146559715,0.0285589244018252,2020,5,146,Spring,0.0
2020-05-25,-33.37411413381602,-69.62054112016303,-0.4699999999999704,1.1453626155853271,0.0140322478003304,2020,5,146,Spring,0.0
2020-05-25,27.1180483394594,100.30972283050416,17.810000000000002,1.497605800628662,0.0260560237072242,2020,5,146,Spring,0.0
2020-05-25,16.077935422598536,42.94224048902465,46.450000000000045,0.1805652976036071,0.0324674132538588,2020,5,146,Spring,0.0
2020-05-25,15.993316634800308,2.9460279280811594,39.47000000000003,0.5808175206184387,0.037143824463371,2020,5,146,Spring,0.0
2020-05-25,24.656507715656204,87.4031466765046,32.610000000000014,4.222258567810059,0.0388816928724153,2020,5,146,Spring,0.0
2020-05-25,-22.446263369051078,118.7040380197088,28.410000000000025,0.6658686995506287,0.0227688724137922,2020,5,146,Spring,0.0
2020-05-25,-30.99147598579459,145.7124720401659,17.150000000000034,0.2229019552469253,0.0213596665081867,2020,5,146,Spring,0.0
2020-05-25,-20.216432359586044,-63.01685013180328,22.21000000000004,0.3991098701953888,0.0241929889717534,2020,5,146,Spring,0.0
2020-05-25,-22.023668448024967,134.7892126333914,25.010000000000048,0.785899817943573,0.022448737002941,2020,5,146,Spring,0.0
2020-05-25,32.854480102831346,69.87748617587401,34.43000000000001,0.6722947359085083,0.0283930170908509,2020,5,146,Spring,0.0
2020-05-25,16.77709102241778,-97.21637046448434,17.450000000000045,4.177787780761719,0.0264979935161636,2020,5,146,Spring,0.0
2020-05-25,22.84899798251887,-81.85177982670271,29.350000000000023,16.032625198364258,0.0311462945408491,2020,5,146,Spring,0.0
2020-05-25,45.053208559387926,-91.19658583781782,28.950000000000045,4.655703544616699,0.0317797629365068,2020,5,146,Spring,0.0
2020-05-25,-37.14675167783649,-64.16571374070583,10.630000000000052,0.087642528116703,0.0211807841895323,2020,5,146,Spring,0.0
2020-05-25,5.587232392145172,-54.066540141222674,27.250000000000057,7.855381011962891,0.0324971690625688,2020,5,146,Spring,0.0
2020-05-25,-4.336563598569144,-48.59074770766646,28.55000000000001,4.239939689636231,0.0283884858618229,2020,5,146,Spring,0.0
2020-05-25,30.918016428550438,66.5849357216447,47.13000000000005,0.0434718132019043,0.02579490992701,2020,5,146,Spring,0.0
